#|格式：路点id| 路点经度| 路点纬度| 路点所在道路id| 路点类型| 说明
#|路点类型: 位置(0), 站点(1), 泊车(2), 无保护(7), 人行道(8), 左换道(9), 右换道(10)
#|需要将站点放在最前，并编好id，其他任务点无需编号，但需要标正确
0|109.370790678|24.3343686576|18_3|1|Station0
1|109.370738154|24.3344717881|18_3|1|Station1
2|109.370219497|24.3361527024|19_4|1|Station2
3|109.37147052|24.3361819694|19_3|1|Station3
4|109.370220486|24.3355533708|19_8|1|Station4
5|109.370713392|24.3350486712|18_1|1|Station5
6|109.368975112|24.3345706407|19_12|1|Station6
7|109.369083797|24.3345904189|19_13|1|Station7
